Uuid,Void/Retire,Name,Concept Drug,,Strength,odoo_price,odoo_category,odoo_type,odoo_id,_version:1
cd18cd9b-e8cb-4bb9-9ea0-c20f92efca59,,SERVIFLOX Comprimé à  250 mg,CIPROFLOXACINE,,,2200,bahmni_product.categ_saleable_drugs,Stockable Product,97d4247a-4d7a-4166-8729-3fdd18bdc366,
7bce90e2-1c8b-4042-9953-95a6d5305820,,SERVIFLOX Comprimes à 500 mg,CIPROFLOXACINE,,,2450,bahmni_product.categ_saleable_drugs,Stockable Product,25ebb349-ef4d-4fe4-9f31-4fdaca5c8339,
2b74d379-6d04-49c1-af2c-30d789854987,,SERVIFLOX Comprimes à 750 mg,CIPROFLOXACINE,,,3500,bahmni_product.categ_saleable_drugs,Stockable Product,bbab33ea-1aa0-4a53-812e-aa85f8dc4974,
8effdc5e-f2dd-4780-b4cb-c63db33856fb,,SESONIX Comprimé à 5 mg,LEVOCETRIZINE,,,200,bahmni_product.categ_saleable_drugs,Stockable Product,ae22db78-8ed2-4e5b-9a1e-f6b6ced301b7,
60b87c9f-1fa0-489d-9895-df7a0131543e,,SIMVA-DENK Comprimé à 20 mg,SIMVASTATINE,,,3800,bahmni_product.categ_saleable_drugs,Stockable Product,a908cf0b-445c-4163-8e2b-221d045ff5de,
91346e25-803c-426a-aaa1-8a818891b00e,,SIMVA-DENK Comprimé à 40 mg,SIMVASTATINE,,,5200,bahmni_product.categ_saleable_drugs,Stockable Product,09010fd3-247d-4a4b-933e-0911c7b02f12,
ed3fd1a0-7e75-47d1-8b98-99bab592cfda,,SINEMET Comprimé à 250/ 25 mg,LEVODOPA/CARBIDOPA,,,5300,bahmni_product.categ_saleable_drugs,Stockable Product,0deeb997-f2fe-4cb7-92b2-2deac8d3dfd8,
dead807d-f049-4140-8d0d-632f2522c681,,SINEMET Comprimé à 100/ 10 mg,LEVODOPA/CARBIDOPA,,,5000,bahmni_product.categ_saleable_drugs,Stockable Product,d6ec8981-439a-4ba8-8630-63d8d59e6715,
12db18ec-9437-4f8d-bf4e-0c5793c14d84,,SINTROM Comprimé  à 4 mg,ACENOCOUMAROL,,,670,bahmni_product.categ_saleable_drugs,Stockable Product,aa322af2-e390-496c-b032-9af02636c945,
f3701784-0c26-4a3a-9a13-60d2e4ef9787,,"SKIACOL collyre à  0,5 %",CYCLOPENTOLATE,,,500,bahmni_product.categ_saleable_drugs,Stockable Product,4a137fae-a44d-491b-a5a1-a3abfda76863,
11f85292-2fe4-48f7-849b-41ef231e0f52,,"SKILAX Solution  buvable à 7,5 mg",PICOSULFATE DE SODUIM,,,800,bahmni_product.categ_saleable_drugs,Stockable Product,735c7c2c-9695-44e8-a3cd-40305e170ffe,
32bd470b-55ff-46fe-967f-faf973f8f2f2,,SMECTA Poudre pour suspension buvable à 3 g,DIOSMECTITE,,,660,bahmni_product.categ_saleable_drugs,Stockable Product,51b05c46-3b25-4b99-9878-bb4be3d14152,
5a1d9c11-e281-4639-b818-d948d2e5a0e8,,SMECTA Poudre pour suspension buvable à 3 g,DIOSMECTITE,,,1900,bahmni_product.categ_saleable_drugs,Stockable Product,791ecdcf-015f-4c8d-adfd-f830933ed2b9,
2172ab0f-7587-43bf-8036-3165bad8072b,,"SOCLAV Suspension buvable à 100 mg/ 12,5 mg1 Flacon 30 ml",AMOXICILLINE/ACIDE CLAVULANIQUE,,,1600,bahmni_product.categ_saleable_drugs,Stockable Product,6f63653e-f65d-4e4d-8f60-47ed9dae3171,
d7237970-cfc8-48e1-8eec-52e97bcc5625,,"SOCLAV Suspension buvable 100 mg/ 12,5 mg   1 Flacon 60 ml",AMOXICILLINE/ACIDE CLAVULANIQUE,,,1900,bahmni_product.categ_saleable_drugs,Stockable Product,bfd0607b-22e2-48ff-b0e9-4e52cd86d65b,
9ecb5bc8-99d9-4a36-aa8b-59d5526b4146,,SOCLAV Sachet 1 g/ 125 mg                                    1 Boîte 12 sachets,AMOXICILLINE/ACIDE CLAVULANIQUE,,,3200,bahmni_product.categ_saleable_drugs,Stockable Product,6df7fff1-f3d2-4b71-9d12-9dc18083f9ce,
5cebcecc-f832-4967-8f16-949a181c592c,,SOCLAV Sachet 1 g/ 125 mg                                    1 Boîte 16 sachets,AMOXICILLINE/ACIDE CLAVULANIQUE,,,3300,bahmni_product.categ_saleable_drugs,Stockable Product,193fe9e8-11f9-4a43-8fe9-6347c0a39a3d,
b386f613-4b24-4988-934c-c014365b09d3,,SOLOTIK Comprimé à 50 mg                                    1 Boîte 15 comprimés,SERTRALINE,,,2300,bahmni_product.categ_saleable_drugs,Stockable Product,18e0b75b-71e5-4a8f-bfc9-4b1141bf6522,
676881ea-3dd2-44a6-bf3b-37215fa6a574,,SOLUBACTER Solution à 1 %                                             1 Flacon 100 ml,TRICLOCARBAN,,,1100,bahmni_product.categ_saleable_drugs,Stockable Product,056e01e0-a1d1-4a5b-af2b-428fd1f9d32e,
ab196162-21c9-425a-be0c-4332811a9094,,SOLUMEDROL Poudre pour solution injectable à 20 m 1 Boîte 1 ampoule,METHYLPREDNISOLONEHEMISUCCINAT,,,550,bahmni_product.categ_saleable_drugs,Stockable Product,e698324d-0cc0-4872-8767-4d7d27018d7f,
e1e19000-9a2b-4da8-abf3-7f61932a8498,,SOLUMEDROL Poudre pour solution injectable à 40 m 1 Boîte 1 ampoule,METHYLPREDNISOLONEHEMISUCCINAT,,,800,bahmni_product.categ_saleable_drugs,Stockable Product,e10cba8d-4139-47ac-ab27-13e0023cf743,
1f1a48b0-3138-42f5-999b-e04f44fcfb6b,,SOLUMEDROL Poudre pour solution injectable à 120   1 Boîte 1 ampoule,METHYLPREDNISOLONE,,,1900,bahmni_product.categ_saleable_drugs,Stockable Product,aa52a574-bb1b-4b08-a308-03bf0414bac5,
c0e30eb2-f4c9-407d-b6e1-f0dc97250381,,SOLUPRED Comprimé effervescent à 20 mg             1 Boîte 20 comprimés,PREDINOSOLONE,,,2000,bahmni_product.categ_saleable_drugs,Stockable Product,0815eb9f-2972-44dd-bf55-f61846510a8e,
936347a3-4929-4cb4-b388-400237213dec,,SOLUPRED Comprimé effervescent à 5 mg,PREDNISOLONE,,,1100,bahmni_product.categ_saleable_drugs,Stockable Product,b17e24b2-9c3b-4a99-bd53-d4f267bdcba7,
6e5d0532-8bf0-43b4-afb2-97968986f06d,,SOMAZINA Solution injectable à 1000 mg/ 4 ml,CITICOLINE,,,11500,bahmni_product.categ_saleable_drugs,Stockable Product,65bb447b-fd88-4c57-b780-63a8cbaf70fa,
b329268c-2c2a-440e-accc-12a3a7ecdaea,,SOMAZINA Solution injectable à 500 mg,CITICOLINE,,,7000,bahmni_product.categ_saleable_drugs,Stockable Product,988ab2df-b032-43c3-b6d6-f2af6788edf6,
d4756a07-42b2-40e1-aab5-65195a949a7c,,SOMAZINA Solution buvable à 1 g/ 10 ml,CITOCOLINE,,,7000,bahmni_product.categ_saleable_drugs,Stockable Product,c800ec1d-53e8-40a9-9d84-a0a0c759f246,
5415ba75-4bee-4985-9fba-66856ac29082,,SOPHTAL collyre à 1 %,ACIDE SALICYLIQUE,,,550,bahmni_product.categ_saleable_drugs,Stockable Product,e73f1ff7-7e0b-44e9-b0d8-83d4078c5b80,
18e44287-750a-45d4-b1e4-67a2e5ba0f3c,,"SPASFON Solution injectable à 0,04/ 4 ml",PHLOROGLUCINOL,,,1300,bahmni_product.categ_saleable_drugs,Stockable Product,b50201f2-940a-4c51-b0bd-8e3c0f846607,
051647f3-d2f0-4178-ba93-90fb4f01ee5e,,SPASFON  LYOC Lyophilisat oral,PHLOROGLUCINOL,,,1200,bahmni_product.categ_saleable_drugs,Stockable Product,cf568a6b-e3c6-475e-906b-9ab97b77d48b,
1685f7a5-9aac-485d-873f-0ec2fc65f41d,,"SPASFON Comprimé à  62,2 mg",PHLOROGLUCINOL,,,950,bahmni_product.categ_saleable_drugs,Stockable Product,ee956984-cf24-449f-adaf-75fee8ab4fed,
4fc50995-bd44-4b29-91b9-198cede316dc,,SPASFON Suppositoire,PHLOROGLUCINOL,,,1000,bahmni_product.categ_saleable_drugs,Stockable Product,4e410c09-4f32-4b72-bb9f-9bd724b2b2d8,
97fc1bd8-b64e-4c02-b48e-26031b424327,,"SPIRA Comprimé à  1,5 MUI",SPIRAMYCINE,,,1400,bahmni_product.categ_saleable_drugs,Stockable Product,57b6cbd7-c59d-4b4d-b5f4-89de88194487,
82bae84f-e0d2-4fd3-8d92-88dd5b47fb50,,SPIRA Comprimé à  3 MUI,SPIRAMYCINE,,,1700,bahmni_product.categ_saleable_drugs,Stockable Product,f7ee9853-1622-4dc9-88d4-f169499a20e1,
f22600d5-79c7-4c52-85ae-c83b06756f3d,,"SPIRALIDE Comprimé à  1,5 MUI",SPIRAMYCINE,,,850,bahmni_product.categ_saleable_drugs,Stockable Product,36e8043b-1fe7-4c0b-8db3-67daff0fef86,
11a39c3a-17f9-44ad-8415-085a39988613,,SPIRALIDE Comprimé sécable à 3 MUI,SPIRAMYCINE,,,2300,bahmni_product.categ_saleable_drugs,Stockable Product,3dc7bbe0-df69-4988-a253-b68cae8e1bfe,
6935fd73-fdbd-47ea-9c19-f6d5c49afd2e,,SPIRALIDE Comprimé sécable à 3 MUI,SPIRAMYCINE,,,2600,bahmni_product.categ_saleable_drugs,Stockable Product,adf3e5d9-ef74-4097-b57f-dbe3e4a68af5,
3853a0e4-cbf9-481d-99b5-22b6de07d6f4,,SPIRAZOLE Comprimé à 750000 UI/ 125 mg,SPIRAMYCINE/METRONIDAZOLE,,,1800,bahmni_product.categ_saleable_drugs,Stockable Product,833408da-08cd-4b42-8dd3-3d57bb8fcd26,
5e265a3d-eb79-4b04-9026-4409a89a8692,,SPIRAZOLE Comprimé à  750 MUI/ 125 mg,SPIRAMYCINE/METRONIDAZOLE,,,3200,bahmni_product.categ_saleable_drugs,Stockable Product,89b6d3be-aab5-44dc-8b32-73df274081d3,
88297275-3bef-4b63-9c16-14f1e7932267,,SPIROX Comprimé à  3 MUI,SPIRAMYCINE,,,1000,bahmni_product.categ_saleable_drugs,Stockable Product,f3b851d7-91cd-4424-b427-3d67a8240621,
2d4f0291-6394-4e4a-8913-1e00419542e4,,SPORILINE Lotion pour application locale à 1 g,TOLNAFTATE,,,950,bahmni_product.categ_saleable_drugs,Stockable Product,33faf28b-d644-4689-9267-ab09b09d7be6,
0d0fbff3-f3a9-4ae5-a5e6-80774670f2ba,,SPREGAL Solution pour pulvérisation locale,ESDEPALLETHRINE/BUTOXYDE DE PIPER,,,2000,bahmni_product.categ_saleable_drugs,Stockable Product,a9137044-12bb-40db-a145-766585cc6408,
164cb978-5fd0-4a63-80e7-b05b88f8ab1c,,SRILANE Crème à 5 %,IDROCILAMIDE,,,1100,bahmni_product.categ_saleable_drugs,Stockable Product,9cbf23fd-33a0-4682-85ca-1304beb7345d,
fed1f782-6caf-4ce7-932d-6a7d48ed5ccf,,STAPHYPEN Suspension buvable à 125 mg/ 5 ml,FLUOCLOXACILLINE,,,1900,bahmni_product.categ_saleable_drugs,Stockable Product,e1d395ff-bf8b-4a16-86c7-c52cc958e5f7,
d400d338-e864-44b4-8288-7844e47cd78a,,STAPHYPEN Comprimé à 500 mg,FLUOCLOXACILLINE,,,2000,bahmni_product.categ_saleable_drugs,Stockable Product,d4e96a50-7f02-48c4-94d7-9771c52598f0,
6ff75c6b-6b30-45a2-9833-9a0b813fd0ec,,STAPHYPEN Suspension buvable à 250 mg/ 5 ml,FLUOCLOXACILLINE,,,2550,bahmni_product.categ_saleable_drugs,Stockable Product,f58708ec-58e4-45f1-9bdf-2f9113f1ce90,
723d520c-fe82-4782-bbdb-c47c0bd0bca7,,STARPEN Comprimé à 1 000 000 UI,PHENOXYMETHYLPENICILLINE,,,1100,bahmni_product.categ_saleable_drugs,Stockable Product,db813597-efea-465e-b63e-f9c8cbe0af69,
2e23472e-606a-4f32-9ce6-68fd1439ce41,,STARPEN Sirop à 400 000 UI,PHENOXYMETHYLPENICILLINE,,,1000,bahmni_product.categ_saleable_drugs,Stockable Product,f7acb7a3-71c4-489b-8c2c-ebd72f0b9c18,
981a8aec-a5f9-4280-8bfc-481eef06cc59,,STATICOL Comprimé à 20 mg,SIMVASTATINE,,,3200,bahmni_product.categ_saleable_drugs,Stockable Product,a2c19f6f-9111-4f47-8921-f844bc23ad62,
9f99dbb3-666e-4c5a-a597-d70a24e016e2,,STATICOL Comprimé à 20 mg,SIMVASTATINE,,,5200,bahmni_product.categ_saleable_drugs,Stockable Product,9fdcdeea-d238-437c-b371-7ec8d29f9c2b,
4983b4b0-e192-4567-9b78-f90812767d0b,,"STEDERIL Comprimé à  0,500 mg",NORGESTREL/ETHINYLESTRADIOL,,,500,bahmni_product.categ_saleable_drugs,Stockable Product,e951974d-44f5-47fd-abfa-1c920b441d34,
ec7d6ef1-03ae-4321-ba27-68a2cfdff952,,"STEDERIL Comprimé à  0,050 mg",NORGESTREL/ETHINYLESTRADIOL,,,1500,bahmni_product.categ_saleable_drugs,Stockable Product,d4fb8435-d71c-4e80-b727-a924c6eb90b7,
7ea8a0ea-c7aa-4e7e-ab0e-fc50ee63d342,,STERDEX Poudre ophthalmique en récipient uni,DEXAMETHASONE/OXYTETRACYCLINE,,,850,bahmni_product.categ_saleable_drugs,Stockable Product,65ada12c-7098-4380-9eda-b87817a9fb83,
de3c4c97-eef0-43b9-adee-4a5b32e6989d,,STILNOX Comprimé pelliculé à 10 mg,ZOLPIDEM,,,1500,bahmni_product.categ_saleable_drugs,Stockable Product,6d344299-683c-4fdf-b6ca-06c3efaa2f0a,
d2a20e09-d28b-434a-92ca-4f0b29d5c332,,STREPTOCID Suspension buvable à 125 mg/ 5 ml,AMOXICILLINE,,,700,bahmni_product.categ_saleable_drugs,Stockable Product,98702121-51fb-4897-884b-7fa1d8ae78a8,
a4460715-795b-47e7-bf85-48adef82f31c,,STRESAM Gélule à 50 mg,ETIFOXINE,,,1100,bahmni_product.categ_saleable_drugs,Stockable Product,e6be1a0e-583f-4be7-a4fe-5aed677ff920,
51b6ddc3-7df8-47a9-ab73-e796838c7edb,,SULFABACTIN Comprimé à 500 mg,THIAMPHENICOL,,,3000,bahmni_product.categ_saleable_drugs,Stockable Product,148fe9d5-573e-49ea-af48-574b04e75b30,
324a0e26-11ea-47a7-9075-88372548dc8b,,SULFABACTIN Comprimé à 250 mg,THIAMPHENICOL,,,1300,bahmni_product.categ_saleable_drugs,Stockable Product,79f57725-1700-4c22-91e3-16a42f99edc6,
d37a53a5-9b40-4395-84dd-fd5d3f86518b,,SULRID Comprimé à  50 mg,SULPIRIDE,,,1350,bahmni_product.categ_saleable_drugs,Stockable Product,3d9687ee-6ebd-4697-b23b-6f0fb726be6d,
de510f6f-3ab8-41e3-bad2-17ca9f43574b,,SUPRADYNE Comprimé,MULTIVITAMINES,,,1500,bahmni_product.categ_saleable_drugs,Stockable Product,8a7b88ec-87d7-4d78-87c2-9ce4aeab4578,
d285e43f-88c9-4852-b012-1d746d404e16,,SUPRALER Comprimé à  5mg,LEVOCETIRIZINE,,,1200,bahmni_product.categ_saleable_drugs,Stockable Product,27c18374-055c-448e-af1d-100653a2e273,
b30e4b4c-174d-4398-9fbe-c0ba18ea7b0e,,SUPRALER Comprimé à  5mg,LEVOCETIRIZINE,,,2250,bahmni_product.categ_saleable_drugs,Stockable Product,9b6dc8c5-a65c-4590-b967-ab44852e7d50,
30b12e22-a1cc-4ff6-ac47-cc2af3a7f784,,SUPRALER Comprimé à  5 mg,LEVOCETIRIZINE,,,3700,bahmni_product.categ_saleable_drugs,Stockable Product,51d705e5-b02b-40d9-8860-1733c3b1503d,
dba24353-6ff7-4144-b8db-9df6314ccd4e,,SURGAM Comprimé à 100 mg,ACIDE  TIAPROFENIQUE,,,1650,bahmni_product.categ_saleable_drugs,Stockable Product,c596d5c3-6ae9-4de7-833d-1dab46bd4c6b,
064e0771-a7e9-421c-b9e2-1d797001d728,,SURGAM Comprimé à  200 mg,ACIDE TIAPROFENIQUE,,,1500,bahmni_product.categ_saleable_drugs,Stockable Product,7345fce1-8c4a-4762-b91c-a8fe201e083d,
6b36ba4f-aba4-4a81-a608-957e43a49a43,,SYMBICORT Poudre pour inhalation à 100/ 6 ug / d,BUDESONIDE/FORMOTEROL,,,5800,bahmni_product.categ_saleable_drugs,Stockable Product,e117de53-39a8-4173-bf26-cf788aa3e371,
b33d1fc5-b5b5-4d58-a50d-32f24011e5c6,,SYMBICORT Poudre pour inhalation à 200/ 6 ug / d,BUDESONIDE/FORMOTEROL,,,6700,bahmni_product.categ_saleable_drugs,Stockable Product,29a997c7-8390-4420-84ce-ec2ccfc0cb27,
0930981b-e4ab-49a2-acc3-47398202f289,,SYNACTHENE Retard Suspension injectable à 1 mg/ ml,TETRACOSACTIDE- ZINC,,,1300,bahmni_product.categ_saleable_drugs,Stockable Product,eb531de6-13fa-44d4-a0cf-f11c5f6e9dc5,
ebed8893-ed92-4279-8fd3-388f2a2a3805,,SYNERGON Solution injectable à 10/ 1 mg,PROGESTERONE/ESTRONE,,,500,bahmni_product.categ_saleable_drugs,Stockable Product,f9ff7db0-d2fa-4347-b30f-b85cb07cb8f1,
5c58d56b-0215-44ed-a0f4-7e647183536e,,SYNTHOL Solution pour usage externe et Bain de,LEVOMENTHOL/VERATROLE/RESORCIN,,,800,bahmni_product.categ_saleable_drugs,Stockable Product,d0f9eb81-694a-4cae-a935-4593a4eba177,
448f025f-92bc-47ef-b17b-13ae30cf9ee5,,SYNTHOL Solution pour usage externe et Bain de,LEVOMENTHOL/VERATROLE/RESORCIN,,,1200,bahmni_product.categ_saleable_drugs,Stockable Product,459a5024-b8fc-4b72-ba3b-bd607ec5df61,
11bc6d14-8b97-45ed-bc91-17f84ac707be,,SYNTOCINON Solution injectable 5 UI/ ml,OXYTOCINE,,,650,bahmni_product.categ_saleable_drugs,Stockable Product,9e23e8da-2a63-4ddd-8f9f-1dfab08ad37d,
2981aa41-94f2-46c8-876c-9c8158334ed5,,TADENAN Gélule molle à 50 mg,PYGEUM AFRICANUMEXATRACT,,,5900,bahmni_product.categ_saleable_drugs,Stockable Product,a668d957-372f-4288-971c-5a906c9335f4,
97eb76f5-3cbf-47a2-baf5-1c705e4b8972,,TAGAMET Solution injectable à 200 mg,CIMETIDINE,,,2500,bahmni_product.categ_saleable_drugs,Stockable Product,45197523-f0d7-4e35-b1bf-cbc1bf071da7,
4dd5e805-13c1-4feb-99b2-d03430e3ec55,,TALAFIX Gélule à 250 mg,MESALAZINE,,,4300,bahmni_product.categ_saleable_drugs,Stockable Product,41ed7332-8b3e-4af7-be1e-10bf56309d8c,
8d00d204-1977-4aac-9e95-375a20cc9bb3,,TALAFIX Gélule à  400 mg,MESALAZINE,,,5500,bahmni_product.categ_saleable_drugs,Stockable Product,fad8bcb9-1a3b-453e-91db-8d3ab3df6dc5,
d5e282f0-bff5-482a-bbbc-86a62a730c19,,TAMIK Gélule à  3 mg,DIHYDROERGOTAMINE,,,3100,bahmni_product.categ_saleable_drugs,Stockable Product,11634c4d-b2f9-40de-80d2-3133020070bc,
3ab7ff30-5d0c-4a5f-b2d7-43a3dcb4b1ef,,TANAKAN Comprimé à 40 mg,EXTRAIT DE GINKGO BILOBA,,,2400,bahmni_product.categ_saleable_drugs,Stockable Product,5d132402-73b2-4b59-8582-2706e0586f20,
922140b1-59ca-403f-973b-7fb080539d57,,TANAKAN Solution buvable à 40 mg/ ml,EXTRAIT DE GINKGO BILOBA,,,2400,bahmni_product.categ_saleable_drugs,Stockable Product,7439afec-3e5b-4244-9035-57ba24780345,
2360bbb6-23f0-4457-8d2d-e371d4a83644,,TANGANIL Solution injectable à 500 mg/ 5 ml,ACETYL LEUCINE,,,1100,bahmni_product.categ_saleable_drugs,Stockable Product,21cd6ccf-273a-4ae1-a42c-cff6b011d2c7,
7c8c9ed8-5ec7-4348-a6f2-87bc0f97b21e,,TANGANIL Comprimé sécable à 500 mg,ACETYL LEUCINE,,,2300,bahmni_product.categ_saleable_drugs,Stockable Product,e2c89290-3279-4ca2-bfa1-400c02df32a2,
3dc93589-6e75-4064-ae8f-5a2147ca5dd6,,TARDYFERON 80 Comprimé à 80 mg,SULFATE  FERREUX,,,1200,bahmni_product.categ_saleable_drugs,Stockable Product,7ec8e2b4-aa2f-411d-a451-1f10ccb87509,
0e885355-05cf-4c44-8a02-5fc284a49545,,"TARDYFERON B9 Comprimé à 50/ 0,35 mg",SULFATE  FERREUX B9,,,1300,bahmni_product.categ_saleable_drugs,Stockable Product,88e84ffa-663e-4ff8-b9b3-ddb6a763bd9d,
5937960e-b8e1-41d2-bd98-90acbf664a48,,TAREG Comprimé à 80 mg,VALSARTAN,,,10000,bahmni_product.categ_saleable_drugs,Stockable Product,e70c2e1b-345b-492c-8ff3-0b0e616d943d,
671ced16-c60c-4710-b080-0a1f94d0c647,,TAREG Comprimé à 160 mg,VALSARTAN,,,11000,bahmni_product.categ_saleable_drugs,Stockable Product,211cb464-2c9f-417c-be21-7fc08ed371a2,
8b47ddf8-32ad-453c-9693-9bea84d5cf38,,TAXOTERE Poudre pour solution injectable à 20 m,TAXOTERE,,,36000,bahmni_product.categ_saleable_drugs,Stockable Product,f5a67b84-3d16-4aed-a4f0-b25fd821c2bc,
c9b2f920-a4f8-4dba-b0bc-1e147d2660d6,,TAXOTERE Poudre pour solution injectable à 80 m,TAXOTERE,,,103000,bahmni_product.categ_saleable_drugs,Stockable Product,ab8069b5-3fcf-4b65-831e-06c730e6e375,
2bbc44a6-d7be-4733-b642-9a51a5dae4e8,,TEDRALAN LP Gélule LP à 200 mg,THEOPHYLLINE,,,700,bahmni_product.categ_saleable_drugs,Stockable Product,9ba41b7c-347c-4a8d-920c-098736595fa8,
02e0b71a-36c0-436f-b28e-895e1a6853b1,,TEGRETOL Comprimé sécable à 200 mg,CARBAMAZEPINE,,,2700,bahmni_product.categ_saleable_drugs,Stockable Product,771889da-b29f-4521-ac91-aa43ab246f55,
4c84c7c1-94a4-4bfe-8d22-e69aab80fd8a,,TEGRETOL Suspension à 100 mg/ 5 ml,CARBAMAZEPINE,,,1250,bahmni_product.categ_saleable_drugs,Stockable Product,646961fb-590a-4afa-857a-3d07d11422ac,
d9bc6f2c-156e-409e-9da7-d7215ca4df95,,TEGRETOL LP Comprimé LP à 200 mg,CARBAMAZEPINE,,,1600,bahmni_product.categ_saleable_drugs,Stockable Product,9e9899ac-dd25-42f1-a3a1-631c10df9eb3,
cdef9c6c-fb04-4d2a-b9d1-7acddca73c76,,TEGRETOL LP Comprimé LP sécable à 400 mg,CARBAMAZEPINE,,,2800,bahmni_product.categ_saleable_drugs,Stockable Product,328347c9-1656-46a6-9015-c3d2fb352a56,
809891ce-385a-42eb-8c8c-b21baf63f76e,,TELFAST Comprimé pelliculé à  180 mg,FEXOFENADINE,,,2200,bahmni_product.categ_saleable_drugs,Stockable Product,ee0c2398-39c3-4aff-8cde-a6e3d4f58aff,
e9f55db0-92a8-4485-b1fa-b17b99257b8c,,TEMESTA Comprimé sécable  à 1 mg,LORAZEPAM,,,580,bahmni_product.categ_saleable_drugs,Stockable Product,c06166f1-2843-4d41-a07a-780206ec8ed0,
83bb89b3-e268-4b6b-8a06-4d5c7a6120ed,,"TEMESTA Comprimé sécable à  2,5 mg",LORAZEPAM,,,1250,bahmni_product.categ_saleable_drugs,Stockable Product,014b79e7-5cc3-4c86-9a0e-365cc39686d9,
5370663a-4ecd-4d2e-aaa5-f1e350dd2315,,TENORDATE Gélule à 50/20 mg,NIFEDIPINE/ATENOLOL,,,5000,bahmni_product.categ_saleable_drugs,Stockable Product,f1f00f07-4105-4797-9c63-91bf52403d1b,
35f7073c-421d-42bb-b5cf-16317014dee4,,"TENORETIC Comprimé Pelliculé sécable à 50/ 12,5",ATENOLOL/CHLORTALIDONE,,,2550,bahmni_product.categ_saleable_drugs,Stockable Product,a08e54e7-ce1c-4c40-a684-25b4f6787dc3,
e86761a3-0b30-4ab6-83cf-ad3e3384a729,,TENORMINE Comprimé Pelliculé sécable à 50 mg,ATENOLOL,,,1800,bahmni_product.categ_saleable_drugs,Stockable Product,1f53af12-3540-482f-9854-c655be1ab3ea,
cc11ed3c-e435-4594-a5fe-b7bfb5231b92,,TENORMINE Comprimé Pelliculé sécable à 100 mg,ATENOLOL,,,3400,bahmni_product.categ_saleable_drugs,Stockable Product,fc2ec995-0702-4da6-969d-1ac1de5fbb7a,
38126898-a825-41b0-99b6-3fa2da385c85,,"TENSIONORME Comprimé  sécable à  2,5/ 0,1 mg",BENDROFLUMETHIAZIDE/RESERPINE,,,650,bahmni_product.categ_saleable_drugs,Stockable Product,dbdc4f2e-4425-413d-8a44-58694aba513b,
90f1110a-06b7-4821-a2a3-8a7387fe340e,,TENSYNEL Comprimé à 5 mg,AMLODIPINE,,,2900,bahmni_product.categ_saleable_drugs,Stockable Product,4023e5fa-95ce-4550-b1c0-2076730bb381,
4a70d660-64a5-486e-a29c-d7b104539697,,TENSYNEL Comprimé à 10 mg,AMLODIPINE,,,3900,bahmni_product.categ_saleable_drugs,Stockable Product,1d904665-dd69-4c98-b532-009e4db849c1,
7140cd5e-1b9b-4a7a-989e-f2e62ccaf8a6,,TERDRALAN LP Gélule LP à 200 mg,THEOPHYLLINE,,,700,bahmni_product.categ_saleable_drugs,Stockable Product,554a860b-a07f-48af-ae95-5d1a899c912b,
08708e24-d94e-4dc8-b037-12c7b6340228,,TERGYNAN Comprimé vaginal  à 500 mg/ 65 000 U,METRONIDAZOLE/NEOMYCINE/NYSTA,,,1000,bahmni_product.categ_saleable_drugs,Stockable Product,366eea96-046d-4c48-8a4b-1f093b6970b8,
a717dcb0-9dbe-45b5-bdbd-9741b02ef5cb,,TERGYNAN Comprimé vaginal à 500 mg/ 65 000 UI,METRONIDAZOLE/NEOMYCINE/NYSTA,,,1200,bahmni_product.categ_saleable_drugs,Stockable Product,d561e576-3087-44a9-bfeb-98c89c52fdee,
f9836e1d-3649-4469-ab3f-d9162bdf40a8,,TERIATEC Comprimé à  10 mg,RAMIPRIL,,,8200,bahmni_product.categ_saleable_drugs,Stockable Product,db1946bf-7f65-436e-bc0c-ccb6d827dc32,
bc2a5c32-4f46-45e4-b5e6-ac2d0086514b,,TERLOMEXIN Capsule vaginale à 200 mg,FENTICONAZOLE,,,1900,bahmni_product.categ_saleable_drugs,Stockable Product,faf3d02d-d7cd-4fc0-933d-5d9342afe4d2,
2b3f3512-c78a-419e-b4e1-b6f6362e376d,,TERPINE CODEINE Comprimé à  100/ 10 mg,TERPINE CODEINE,,,360,bahmni_product.categ_saleable_drugs,Stockable Product,ff801c71-19ac-451e-8aeb-52b2379b369c,
a6fd636e-0ce9-4dcc-8341-5919cef22d5d,,TERPONE Sirop  à 200 mg,TERPINE,,,800,bahmni_product.categ_saleable_drugs,Stockable Product,0d5b438c-b55e-4702-87da-1a74bde52c11,
1635049e-bf54-4748-bf84-2e28febb4966,,TERPONE Sirop  à 200 mg,TERPINE,,,800,bahmni_product.categ_saleable_drugs,Stockable Product,862419ea-59e5-441a-bcda-3fbad4a03764,
873b3041-6803-45e8-9ef4-532a16235c0f,,TETANEA Solution injectable à 1500 UI/ ml,VACCIN TETANIQUE,,,1850,bahmni_product.categ_saleable_drugs,Stockable Product,0a084203-81b2-434d-89cf-1857672d428d,
f5cffa1b-304b-4f6c-bb8c-69c467b6efef,,TETAVAX Suspension injectable,ANATOXINE TETANIQUE,,,1300,bahmni_product.categ_saleable_drugs,Stockable Product,128d6f0f-efc7-497a-ad83-8867ff4d4f9f,
c66c9d84-f283-4847-8b41-9442e2b131a5,,TETRACYCLINE Pommade à  1 %,TETRACYCLINE,,,200,bahmni_product.categ_saleable_drugs,Stockable Product,20b4aaa1-3b35-489c-b96f-111b453a41e6,
