Uuid,Void/Retire,Short name:en,Fully specified name:en,Short name:fr,Fully specified name:fr,Data class,Data Type,_version:1,_order:500
1f334834-33d6-4916-8b92-befea74c8579,,MÉTHYLCLOROTHIAZIDE / TRIAMTÉRÉNE,MÉTHYLCLOROTHIAZIDE / TRIAMTÉRÉNE,MÉTHYLCLOROTHIAZIDE / TRIAMTÉRÉNE,MÉTHYLCLOROTHIAZIDE / TRIAMTÉRÉNE,Drug,N/A,,
954023ea-617f-4222-b68a-527da21f9e17,,FRAMYCETINE,FRAMYCETINE,FRAMYCETINE,FRAMYCETINE,Drug,N/A,,
4833ad7f-19b3-4aee-b31b-c0a7b3f505a3,,PRÉDNISOLONE,PRÉDNISOLONE,PRÉDNISOLONE,PRÉDNISOLONE,Drug,N/A,,
caf00f9d-3983-4a80-856c-5c6a37437df0,,PRÉDNISONE,PRÉDNISONE,PRÉDNISONE,PRÉDNISONE,Drug,N/A,,
5c3e98f3-1e02-457f-a6fd-f77fd23f3e69,,VERAPAMIL,VERAPAMIL,VERAPAMIL,VERAPAMIL,Drug,N/A,,
166ac9b1-57fe-4d71-b89d-edcee3e3b16c,,JOSAMYCINE,JOSAMYCINE,JOSAMYCINE,JOSAMYCINE,Drug,N/A,,
c2c415c9-0e6a-4f1e-96f7-f1ca77fde9d9,,JOSACINE,JOSACINE,JOSACINE,JOSACINE,Drug,N/A,,
1d456265-1256-48f0-b9dd-842f879c11df,,CHLORURE DE POTASSIUM,CHLORURE DE POTASSIUM,CHLORURE DE POTASSIUM,CHLORURE DE POTASSIUM,Drug,N/A,,
9db27e3e-7e0e-4af7-8fcb-071a28018679,,Cefotaxime,Cefotaxime,Cefotaxime,Cefotaxime,Drug,N/A,,
e46f0bff-a234-4b30-b789-af7503992edb,,Cefotaxine,Cefotaxine,Cefotaxine,Cefotaxine,Drug,N/A,,
df66074a-9bfc-46dd-bcc7-364ce2735962,,TRIAMCINOLONE,TRIAMCINOLONE,TRIAMCINOLONE,TRIAMCINOLONE,Drug,N/A,,
1283738d-cd18-43e5-987a-8e9fe9ad3484,,KETOCONAZOLE,KETOCONAZOLE,KETOCONAZOLE,KETOCONAZOLE,Drug,N/A,,
df74041d-1da3-418c-9472-0c7a1f9e64f0,,Phloroglucinol,Phloroglucinol,Phloroglucinol,Phloroglucinol,Drug,N/A,,
56f816ec-79fb-4e17-812f-6f80b9dc2a01,,Paracetamol / Cafeine,Paracetamol / Cafeine,Paracetamol / Cafeine,Paracetamol / Cafeine,Drug,N/A,,
b023a1e1-bff0-4d12-be70-56f35c25a0bb,,Dextromethorphane / Paracetamol,Dextromethorphane / Paracetamol,Dextromethorphane / Paracetamol,Dextromethorphane / Paracetamol,Drug,N/A,,
f9398ca9-d631-4bc7-94f6-a1fbcde508aa,,Kitoconazole,Kitoconazole,Kitoconazole,Kitoconazole,Drug,N/A,,
5fad9b4b-939a-42c6-a060-01206c0fc71e,,TERBINAFINE,TERBINAFINE,TERBINAFINE,TERBINAFINE,Drug,N/A,,
16836262-71ea-4ccd-91b9-8ea0690a6e75,,LANSOPRAZOLE,LANSOPRAZOLE,LANSOPRAZOLE,LANSOPRAZOLE,Drug,N/A,,
a84214f9-3f9e-4310-a0ea-0f34e720d827,,LANZOPRAZOLE,LANZOPRAZOLE,LANZOPRAZOLE,LANZOPRAZOLE,Drug,N/A,,
3600a8a6-b50d-4be0-91f0-cbd4389c0072,,CHLORPROMAZINE,CHLORPROMAZINE,CHLORPROMAZINE,CHLORPROMAZINE,Drug,N/A,,
1e648380-8f20-47ce-9fe3-1a6d7b8efa01,,CHLORURE DE SODIUM,CHLORURE DE SODIUM,CHLORURE DE SODIUM,CHLORURE DE SODIUM,Drug,N/A,,
66040495-aaac-4b41-8140-bc0108d29138,,ACIDE ASCORBIQUE,ACIDE ASCORBIQUE,ACIDE ASCORBIQUE,ACIDE ASCORBIQUE,Drug,N/A,,
4ae48195-ea06-4b3f-8cde-6863e14dec32,,AMITRYPTILLINE,AMITRYPTILLINE,AMITRYPTILLINE,AMITRYPTILLINE,Drug,N/A,,
6376d905-707f-4d69-ba6d-ac8736464ce2,,FUROSÉMIDE,FUROSÉMIDE,FUROSÉMIDE,FUROSÉMIDE,Drug,N/A,,
066db03b-9bde-47c1-b8ae-f61e5cf801df,,LÉVOTHYROXINE,LÉVOTHYROXINE,LÉVOTHYROXINE,LÉVOTHYROXINE,Drug,N/A,,
7881f47d-6bbd-45f3-aa9b-90a93bbbc992,,THYROXINE,THYROXINE,THYROXINE,THYROXINE,Drug,N/A,,
473724f8-dd77-4335-8207-b6f724d6ba78,,LEVOFLOXACINE,LEVOFLOXACINE,LEVOFLOXACINE,LEVOFLOXACINE,Drug,N/A,,
855d1d36-09f7-4416-9192-ee0682c63721,,BROMAZEPAM,BROMAZEPAM,BROMAZEPAM,BROMAZEPAM,Drug,N/A,,
6e88b5c9-98c3-4c78-b14c-b4f66a4473ba,,CHLORDIAZEPOXIDE /CLIDINIUM,CHLORDIAZEPOXIDE /CLIDINIUM,CHLORDIAZEPOXIDE /CLIDINIUM,CHLORDIAZEPOXIDE /CLIDINIUM,Drug,N/A,,
4a69eb44-c8a7-4fcb-9f02-269a686eadee,,LIDOCAINE,LIDOCAINE,LIDOCAINE,LIDOCAINE,Drug,N/A,,
804b9c52-5eaa-4daf-80ad-62b104419094,,LINCOMYCINE,LINCOMYCINE,LINCOMYCINE,LINCOMYCINE,Drug,N/A,,
981bcd8b-45ce-4b9c-a6a8-0ebad7c60185,,LISINOPRIL,LISINOPRIL,LISINOPRIL,LISINOPRIL,Drug,N/A,,
59387bf7-0f8f-4b7c-9a94-137e3b5905d9,,LISINOPRIL / HYDROCHLOROTHIAZIDE,LISINOPRIL / HYDROCHLOROTHIAZIDE,LISINOPRIL / HYDROCHLOROTHIAZIDE,LISINOPRIL / HYDROCHLOROTHIAZIDE,Drug,N/A,,
97c7b5d3-d508-4a43-80f3-01f77be23f91,,TRETINOINE,TRETINOINE,TRETINOINE,TRETINOINE,Drug,N/A,,
174e265a-489f-4cdf-b61d-198e846fa1b2,,DESONIDE,DESONIDE,DESONIDE,DESONIDE,Drug,N/A,,
2ac00bbd-4893-495e-aa59-80529274bde0,,HYDROCORTSONE,HYDROCORTSONE,HYDROCORTSONE,HYDROCORTSONE,Drug,N/A,,
e12b66a9-42c7-496a-97c1-0c96cb742838,,FÉNOFIBRATE,FÉNOFIBRATE,FÉNOFIBRATE,FÉNOFIBRATE,Drug,N/A,,
12758594-a723-423d-af98-46612bf4fcc8,,LOVASTATINE,LOVASTATINE,LOVASTATINE,LOVASTATINE,Drug,N/A,,
dc46db45-d721-4432-aa73-3b51b1e53a75,,LOMEFLOXACINE,LOMEFLOXACINE,LOMEFLOXACINE,LOMEFLOXACINE,Drug,N/A,,
b1033c32-f3c7-4dee-9369-53275a8ef32d,,NITRATE DE FENTICONAZOLE,NITRATE DE FENTICONAZOLE,NITRATE DE FENTICONAZOLE,NITRATE DE FENTICONAZOLE,Drug,N/A,,
81d9b5eb-7cb9-451f-8100-625c6496ef98,,BUCLIZINE,BUCLIZINE,BUCLIZINE,BUCLIZINE,Drug,N/A,,
6cc5fb71-dec0-4e28-a41a-e5ac0a37edce,,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,LOSARTAN POTASSIUM,Drug,N/A,,
e07f2c28-2df5-494a-abb2-dba72be743e6,,ENOXAPARINE SODIQUE,ENOXAPARINE SODIQUE,ENOXAPARINE SODIQUE,ENOXAPARINE SODIQUE,Drug,N/A,,
26fca456-495c-432b-b56d-0184624c8341,,NICARDIPINE,NICARDIPINE,NICARDIPINE,NICARDIPINE,Drug,N/A,,
bf0db31e-ba41-496e-baea-de25e7c6df82,,PHENIRAMINE / TETRAHYDROZOLINE,PHENIRAMINE / TETRAHYDROZOLINE,PHENIRAMINE / TETRAHYDROZOLINE,PHENIRAMINE / TETRAHYDROZOLINE,Drug,N/A,,
3d8be1c9-f65b-43b4-a7ff-b04b2a0ca6d8,,PARAFFINE / MAGNÉSIUM,PARAFFINE / MAGNÉSIUM,PARAFFINE / MAGNÉSIUM,PARAFFINE / MAGNÉSIUM,Drug,N/A,,
c1cf43bb-14c0-4c6b-8065-2d9b36b59bcf,,PARAFFINE,PARAFFINE,PARAFFINE,PARAFFINE,Drug,N/A,,
dc7f3390-6b0e-4d27-a99a-b89a35ad02e2,,LUMÉFANTRINE / ARTÉMETHER,LUMÉFANTRINE / ARTÉMETHER,LUMÉFANTRINE / ARTÉMETHER,LUMÉFANTRINE / ARTÉMETHER,Drug,N/A,,
5ad313a0-e3fa-4d64-98fd-691c55549bf7,,ARTEMETHER / LUMEFANTRINE                ,ARTEMETHER / LUMEFANTRINE                ,ARTEMETHER / LUMEFANTRINE                ,ARTEMETHER / LUMEFANTRINE                ,Drug,N/A,,
3930c41b-a04c-4f68-ab4d-0cf6aab6afe4,,NOMEGESTROL                                            ,NOMEGESTROL                                            ,NOMEGESTROL                                            ,NOMEGESTROL                                            ,Drug,N/A,,
9d5e66bf-f148-4bb1-9427-49a6c7e715b1,,CHLORMADINONE                                       ,CHLORMADINONE                                       ,CHLORMADINONE                                       ,CHLORMADINONE                                       ,Drug,N/A,,
ba579bcc-48e7-437c-a4e5-57b7a880394b,,PRAZEPAM                                                    ,PRAZEPAM                                                    ,PRAZEPAM                                                    ,PRAZEPAM                                                    ,Drug,N/A,,
900c658b-0016-4935-bad5-62cff387ce9e,,LYSOZYME / PYRIDOXINE                            ,LYSOZYME / PYRIDOXINE                            ,LYSOZYME / PYRIDOXINE                            ,LYSOZYME / PYRIDOXINE                            ,Drug,N/A,,
8892bb1e-c630-4c0a-a87b-017e2828468f,,ACETYL SALICYLATE DE  LYSINE                  ,ACETYL SALICYLATE DE  LYSINE                  ,ACETYL SALICYLATE DE  LYSINE                  ,ACETYL SALICYLATE DE  LYSINE                  ,Drug,N/A,,
ccde3498-683b-4332-b375-3bcaa8fe31e8,,HYDROXYDE DE mg/ HYDROXYDE D' ALU,HYDROXYDE DE mg/ HYDROXYDE D' ALU,HYDROXYDE DE mg/ HYDROXYDE D' ALU,HYDROXYDE DE mg/ HYDROXYDE D' ALU,Drug,N/A,,
bd59fab3-f2c6-47e1-a7d9-d7fe1e4731b3,,SULFADOXINE / PYRIMETHAMINE             ,SULFADOXINE / PYRIMETHAMINE             ,SULFADOXINE / PYRIMETHAMINE             ,SULFADOXINE / PYRIMETHAMINE             ,Drug,N/A,,
f1592487-d617-42ee-be16-c358635607ca,,PIDOLATE DE MAGNESIUM                        ,PIDOLATE DE MAGNESIUM                        ,PIDOLATE DE MAGNESIUM                        ,PIDOLATE DE MAGNESIUM                        ,Drug,N/A,,
2f9fc9f3-b4e9-4eac-8386-99105b5bc82c,,MAGNESIUM / PYRIDOXINE                         ,MAGNESIUM / PYRIDOXINE                         ,MAGNESIUM / PYRIDOXINE                         ,MAGNESIUM / PYRIDOXINE                         ,Drug,N/A,,
4fff2e5e-0112-4f60-aa92-8386a57458ba,,MAGNESIUM / PYRIDOXINE                        ,MAGNESIUM / PYRIDOXINE                        ,MAGNESIUM / PYRIDOXINE                        ,MAGNESIUM / PYRIDOXINE                        ,Drug,N/A,,
b91cacde-9a32-48b4-97b6-92cefe66c566,,OXYDE DE MAGNÉSIUM                             ,OXYDE DE MAGNÉSIUM                             ,OXYDE DE MAGNÉSIUM                             ,OXYDE DE MAGNÉSIUM                             ,Drug,N/A,,
27692be0-7fea-4092-88c9-10fa8f356a18,,GGADOPENTÉTATE DE DIMÉGLUMINE     ,GGADOPENTÉTATE DE DIMÉGLUMINE     ,GGADOPENTÉTATE DE DIMÉGLUMINE     ,GGADOPENTÉTATE DE DIMÉGLUMINE     ,Drug,N/A,,
5a3b85d9-69c7-4f94-816c-2ec72a5c7500,,DIHYDROARTÉMISININE / PIPERASINE       ,DIHYDROARTÉMISININE / PIPERASINE       ,DIHYDROARTÉMISININE / PIPERASINE       ,DIHYDROARTÉMISININE / PIPERASINE       ,Drug,N/A,,
15071864-8ac4-44e0-9a1d-b6468e117d69,,ATOVAQUONE / PROGUANIL                      ,ATOVAQUONE / PROGUANIL                      ,ATOVAQUONE / PROGUANIL                      ,ATOVAQUONE / PROGUANIL                      ,Drug,N/A,,
644e6340-8de1-487f-a47c-0d698947faae,,ATOVAQUONE / PROQUANIL                       ,ATOVAQUONE / PROQUANIL                       ,ATOVAQUONE / PROQUANIL                       ,ATOVAQUONE / PROQUANIL                       ,Drug,N/A,,
a24e04a7-f3a1-435b-88d4-2c103eb969af,,SULFADOXINE / PYRIMETHAMINE               ,SULFADOXINE / PYRIMETHAMINE               ,SULFADOXINE / PYRIMETHAMINE               ,SULFADOXINE / PYRIMETHAMINE               ,Drug,N/A,,
75ab9643-209a-436e-8840-976d25f3440e,,DEXAMÉTHASONE                                       ,DEXAMÉTHASONE                                       ,DEXAMÉTHASONE                                       ,DEXAMÉTHASONE                                       ,Drug,N/A,,
e40ef734-b8ac-4244-9f61-d4260d0bbac3,,DEXAMÉTHASONE / NÉOMYCINE / POLY  ,DEXAMÉTHASONE / NÉOMYCINE / POLY  ,DEXAMÉTHASONE / NÉOMYCINE / POLY  ,DEXAMÉTHASONE / NÉOMYCINE / POLY  ,Drug,N/A,,
fb339c7d-eb08-4faf-a445-12e5822c0f95,,ALPHA-AMYLASE                                          ,ALPHA-AMYLASE                                          ,ALPHA-AMYLASE                                          ,ALPHA-AMYLASE                                          ,Drug,N/A,,
6d712c9f-1720-4d10-988e-db33fbe5983c,,MEBENDAZOLE                                             ,MEBENDAZOLE                                             ,MEBENDAZOLE                                             ,MEBENDAZOLE                                             ,Drug,N/A,,
f5c448b5-f2b1-4f1f-9615-7d2394839be2,,MEBENDAZOLE                                            ,MEBENDAZOLE                                            ,MEBENDAZOLE                                            ,MEBENDAZOLE                                            ,Drug,N/A,,
55e14ac4-4d42-4566-a1ee-b83670373b34,,MEBEVERINE CHLORHYDRATE                   ,MEBEVERINE CHLORHYDRATE                   ,MEBEVERINE CHLORHYDRATE                   ,MEBEVERINE CHLORHYDRATE                   ,Drug,N/A,,
cc7a8a69-b6c9-4b6e-bb17-7c27d58abfe5,,CARBOCYSTEINE                                           ,CARBOCYSTEINE                                           ,CARBOCYSTEINE                                           ,CARBOCYSTEINE                                           ,Drug,N/A,,
e5761f35-6f9b-408a-9e33-7e9abbda8db5,,CARBOCISTEINE                                           ,CARBOCISTEINE                                           ,CARBOCISTEINE                                           ,CARBOCISTEINE                                           ,Drug,N/A,,
39f82e03-2654-4c1e-9699-c12f48c65ef9,,MÉTHYL PREDNISOLONE                            ,MÉTHYL PREDNISOLONE                            ,MÉTHYL PREDNISOLONE                            ,MÉTHYL PREDNISOLONE                            ,Drug,N/A,,
4e1b5372-aab0-4902-b630-7cb5cee56c62,,MEXAZOLAM                                                ,MEXAZOLAM                                                ,MEXAZOLAM                                                ,MEXAZOLAM                                                ,Drug,N/A,,
f8bc0239-85e7-4f1c-a23e-4ee6cfcbaff1,,GLIBENCLAMIDE                                           ,GLIBENCLAMIDE                                           ,GLIBENCLAMIDE                                           ,GLIBENCLAMIDE                                           ,Drug,N/A,,
dcd468ef-7968-46fb-a03e-bc6577ab7436,,CÉFIXIME                                                       ,CÉFIXIME                                                       ,CÉFIXIME                                                       ,CÉFIXIME                                                       ,Drug,N/A,,
a2102aa6-18b4-48d2-81c3-5ee8a21ea22a,,CEFTRIAXONE                                               ,CEFTRIAXONE                                               ,CEFTRIAXONE                                               ,CEFTRIAXONE                                               ,Drug,N/A,,
d3d45742-0c6d-4072-82d2-9cae063b25fc,,SIMÉTHICONE / PHLOROGLUCINOL            ,SIMÉTHICONE / PHLOROGLUCINOL            ,SIMÉTHICONE / PHLOROGLUCINOL            ,SIMÉTHICONE / PHLOROGLUCINOL            ,Drug,N/A,,
c967a72f-be90-460a-81bf-80cc242106f7,,METFORMINE                                               ,METFORMINE                                               ,METFORMINE                                               ,METFORMINE                                               ,Drug,N/A,,
63ac19d9-95bd-4e8a-bb8b-105bac33c4b6,,MÉTHYLERGOMETRINE                               ,MÉTHYLERGOMETRINE                               ,MÉTHYLERGOMETRINE                               ,MÉTHYLERGOMETRINE                               ,Drug,N/A,,
7da345f4-3e19-4b70-a606-f0b8d3c186f6,,METHOTREXATE                                           ,METHOTREXATE                                           ,METHOTREXATE                                           ,METHOTREXATE                                           ,Drug,N/A,,
c6deed67-9d9d-4c3a-a76c-4e7b16647fa4,,ALPHA METHYL DOPA                                 ,ALPHA METHYL DOPA                                 ,ALPHA METHYL DOPA                                 ,ALPHA METHYL DOPA                                 ,Drug,N/A,,
8a259423-ecde-4707-8f16-824b2946e04d,,METRONIDAZOLE                                         ,METRONIDAZOLE                                         ,METRONIDAZOLE                                         ,METRONIDAZOLE                                         ,Drug,N/A,,
3666b52e-57eb-4e3e-8d9a-80ed7cd87082,,METRONIDAZOLE                                          ,METRONIDAZOLE                                          ,METRONIDAZOLE                                          ,METRONIDAZOLE                                          ,Drug,N/A,,
d0528f0d-7f54-4ece-b7d9-f8819aff7197,,ACICLOVIR                                                     ,ACICLOVIR                                                     ,ACICLOVIR                                                     ,ACICLOVIR                                                     ,Drug,N/A,,
543d03ad-fc06-4696-a893-3320ecfb690a,,MICONAZOLE                                                ,MICONAZOLE                                                ,MICONAZOLE                                                ,MICONAZOLE                                                ,Drug,N/A,,
110af2ec-37eb-4746-836f-c8291759a78f,,PARACETAMOL / CODEINE / CAFEINE         ,PARACETAMOL / CODEINE / CAFEINE         ,PARACETAMOL / CODEINE / CAFEINE         ,PARACETAMOL / CODEINE / CAFEINE         ,Drug,N/A,,
9863a9f8-0300-49dc-aa12-adb911cc5163,,LEVONORGESTREL / ETHINYLESTRADIOL  ,LEVONORGESTREL / ETHINYLESTRADIOL  ,LEVONORGESTREL / ETHINYLESTRADIOL  ,LEVONORGESTREL / ETHINYLESTRADIOL  ,Drug,N/A,,
462598fd-f11a-4ace-8cc1-fd9644ab8e81,,AMILORIDE / HYDROCHLOROTIAZIDE        ,AMILORIDE / HYDROCHLOROTIAZIDE        ,AMILORIDE / HYDROCHLOROTIAZIDE        ,AMILORIDE / HYDROCHLOROTIAZIDE        ,Drug,N/A,,
be63e6c4-2fd6-4102-86fa-30e4a19a94f2,,LANSOPRAZOLE                                            ,LANSOPRAZOLE                                            ,LANSOPRAZOLE                                            ,LANSOPRAZOLE                                            ,Drug,N/A,,
684c05b4-7488-451a-9eb1-f8a0101d5e3b,,DILTIAZEM,DILTIAZEM,DILTIAZEM,DILTIAZEM,Drug,N/A,,
4c03afbb-88ef-4c2e-84c2-3e56c4cd86d0,,DOMPERIDONE,DOMPERIDONE,DOMPERIDONE,DOMPERIDONE,Drug,N/A,,
54ad4daa-0f7a-4201-955e-4bf0fd7431da,,SÉNÉ / EXTRAIT SEC,SÉNÉ / EXTRAIT SEC,SÉNÉ / EXTRAIT SEC,SÉNÉ / EXTRAIT SEC,Drug,N/A,,
be3e14c5-d32f-486a-bb2b-052cb2ce3736,,MULTI VITAMINE ET MINERAUX,MULTI VITAMINE ET MINERAUX,MULTI VITAMINE ET MINERAUX,MULTI VITAMINE ET MINERAUX,Drug,N/A,,
015734c2-418d-4f2b-afc8-1dee66cb1ee9,,CICLOPIROX,CICLOPIROX,CICLOPIROX,CICLOPIROX,Drug,N/A,,
e5ac634c-3a6d-44aa-9df2-a1468969dd3f,,CICLOPIROXOLAMINE,CICLOPIROXOLAMINE,CICLOPIROXOLAMINE,CICLOPIROXOLAMINE,Drug,N/A,,
62dca2ef-374d-440e-a49d-3a6d4d915692,,TROPICAMIDE,TROPICAMIDE,TROPICAMIDE,TROPICAMIDE,Drug,N/A,,
00c1a5d7-ca56-402c-a5ac-430c9607b510,,SULCONAZOLE,SULCONAZOLE,SULCONAZOLE,SULCONAZOLE,Drug,N/A,,
70d3f9a9-7b53-4e74-8daa-02bb93ba9841,,TETRAZEPAM,TETRAZEPAM,TETRAZEPAM,TETRAZEPAM,Drug,N/A,,
1d53116d-21e6-43ae-9228-d0cbb1154008,,FÉNOPROFENE,FÉNOPROFENE,FÉNOPROFENE,FÉNOPROFENE,Drug,N/A,,
484c3cd3-9b83-4488-8b1f-3909a51512ee,,NAPROXÉNE,NAPROXÉNE,NAPROXÉNE,NAPROXÉNE,Drug,N/A,,
674dd6ad-6929-4a6d-908e-f1aaa5515af7,,MECLEZINE / PYRIDOXINE,MECLEZINE / PYRIDOXINE,MECLEZINE / PYRIDOXINE,MECLEZINE / PYRIDOXINE,Drug,N/A,,
060b86ff-3bd8-42be-814a-b3017dd3d1ce,,CARBIMAZOLE,CARBIMAZOLE,CARBIMAZOLE,CARBIMAZOLE,Drug,N/A,,
5906cc6f-c720-4a61-9476-1cf232ca4d2b,,ESOMEPRAZOLE,ESOMEPRAZOLE,ESOMEPRAZOLE,ESOMEPRAZOLE,Drug,N/A,,
c9e75f89-b362-4c69-a327-f1a8648e5cb5,,ACIDE  NIFLUMIQUE,ACIDE  NIFLUMIQUE,ACIDE  NIFLUMIQUE,ACIDE  NIFLUMIQUE,Drug,N/A,,
77d23159-4f87-4bcc-90cc-f20e5afff282,,ACIDE NIFLUIMIQUE,ACIDE NIFLUIMIQUE,ACIDE NIFLUIMIQUE,ACIDE NIFLUIMIQUE,Drug,N/A,,
f08708ba-9efa-4dc0-addc-c2c58d125d4a,,DROTRAVERINE,DROTRAVERINE,DROTRAVERINE,DROTRAVERINE,Drug,N/A,,
cf0bee7a-8921-4f1b-91c9-248f426cc1ca,,PIRACÉTAM,PIRACÉTAM,PIRACÉTAM,PIRACÉTAM,Drug,N/A,,
7fd62b17-0491-4d8f-9f0e-6ec07971f3e8,,STERCULIA GOMME,STERCULIA GOMME,STERCULIA GOMME,STERCULIA GOMME,Drug,N/A,,
e0ea20e3-e447-490b-9034-64c11a1e8aaf,,DROTAVERINE,DROTAVERINE,DROTAVERINE,DROTAVERINE,Drug,N/A,,
91a8229c-6757-4dad-b897-cb8917051ef2,,DROTRAVERINE / PARACETAMOL / CAFEI,DROTRAVERINE / PARACETAMOL / CAFEI,DROTRAVERINE / PARACETAMOL / CAFEI,DROTRAVERINE / PARACETAMOL / CAFEI,Drug,N/A,,
38aabcd2-2346-4a3e-8111-9c9ba86e0142,,METAMIZOLE  SODIQUE,METAMIZOLE  SODIQUE,METAMIZOLE  SODIQUE,METAMIZOLE  SODIQUE,Drug,N/A,,
ea1804d0-05d5-4fa1-a103-c44aedb42293,,NORAMIDO PYRINE / MÉSILATE SODIQU,NORAMIDO PYRINE / MÉSILATE SODIQU,NORAMIDO PYRINE / MÉSILATE SODIQU,NORAMIDO PYRINE / MÉSILATE SODIQU,Drug,N/A,,
398384cb-3e07-4810-8446-58d715a02cef,,LÉVOMEPROMAZINE,LÉVOMEPROMAZINE,LÉVOMEPROMAZINE,LÉVOMEPROMAZINE,Drug,N/A,,
fadef725-d6d0-42f8-b987-d9911583846b,,CYTIDINE / URIDINE,CYTIDINE / URIDINE,CYTIDINE / URIDINE,CYTIDINE / URIDINE,Drug,N/A,,
688f61b0-0dbd-45f6-960b-ddf22d286d0b,,CYTIDINE-5 / URIDINE-5,CYTIDINE-5 / URIDINE-5,CYTIDINE-5 / URIDINE-5,CYTIDINE-5 / URIDINE-5,Drug,N/A,,
10c4c634-2db3-4e75-9faf-86a09af8b032,,OFLOXACINE,OFLOXACINE,OFLOXACINE,OFLOXACINE,Drug,N/A,,
e8fea194-bad8-4bd4-b9f3-8894f6b99afe,,TAMSULOSINE,TAMSULOSINE,TAMSULOSINE,TAMSULOSINE,Drug,N/A,,
d85541b9-b172-4597-b341-3bad79465eb9,,OLOPATADINE,OLOPATADINE,OLOPATADINE,OLOPATADINE,Drug,N/A,,
960987b4-3456-4ec9-bae6-acb87c6f88c4,,CROMOGLYCATE DE SODIUM,CROMOGLYCATE DE SODIUM,CROMOGLYCATE DE SODIUM,CROMOGLYCATE DE SODIUM,Drug,N/A,,
01a6cc1a-ed88-44ba-a905-7bb9037f6faa,,CEFPODOXIME PROXETIL,CEFPODOXIME PROXETIL,CEFPODOXIME PROXETIL,CEFPODOXIME PROXETIL,Drug,N/A,,
328a2d06-9e4d-49e7-902e-10b05aab041a,,CEFALAXINE,CEFALAXINE,CEFALAXINE,CEFALAXINE,Drug,N/A,,
3cdb64fc-32d3-4755-931f-de58cddbfe22,,CALCIUM / VIT D3,CALCIUM / VIT D3,CALCIUM / VIT D3,CALCIUM / VIT D3,Drug,N/A,,
0b50958c-ef6e-4a3e-9520-d9b43fd7b713,,CEFIXIME,CEFIXIME,CEFIXIME,CEFIXIME,Drug,N/A,,
880e5b3e-b297-4b83-9aa3-b5a3726227af,,LIDOCAINE / SULFATE DE MAGNESIUM,LIDOCAINE / SULFATE DE MAGNESIUM,LIDOCAINE / SULFATE DE MAGNESIUM,LIDOCAINE / SULFATE DE MAGNESIUM,Drug,N/A,,
5438004e-4f54-459c-9f47-cf4eae483e68,,RÉSORCINOL / ÉPHEDRINE,RÉSORCINOL / ÉPHEDRINE,RÉSORCINOL / ÉPHEDRINE,RÉSORCINOL / ÉPHEDRINE,Drug,N/A,,
4afbb6d1-544f-4360-ae93-06a38e86c7af,,PHENOXYMETHYLPENICILLINE,PHENOXYMETHYLPENICILLINE,PHENOXYMETHYLPENICILLINE,PHENOXYMETHYLPENICILLINE,Drug,N/A,,
cddb8a91-ceea-4403-90f6-ea52b1d2c9bf,,PHENAZONE / LIDOCAINE,PHENAZONE / LIDOCAINE,PHENAZONE / LIDOCAINE,PHENAZONE / LIDOCAINE,Drug,N/A,,
f8668ec5-34fe-4c7c-8f27-81af12184064,,RIFAMYCINE,RIFAMYCINE,RIFAMYCINE,RIFAMYCINE,Drug,N/A,,
a6c3b188-d407-4930-8d02-8f8c94b96620,,XYLOMETAZOLINE,XYLOMETAZOLINE,XYLOMETAZOLINE,XYLOMETAZOLINE,Drug,N/A,,
5cc43a74-cc55-4db1-9da4-c5957c8b474c,,BOLDINE + SULFATE DESODIUM+ NAH2,BOLDINE + SULFATE DESODIUM+ NAH2,BOLDINE + SULFATE DESODIUM+ NAH2,BOLDINE + SULFATE DESODIUM+ NAH2,Drug,N/A,,
7f2cc5b8-15fa-4b17-88a9-6d5b21af5379,,PARACETAMOL / EPHEDRINE,PARACETAMOL / EPHEDRINE,PARACETAMOL / EPHEDRINE,PARACETAMOL / EPHEDRINE,Drug,N/A,,
f115a759-9337-4c39-a43a-37e437c54939,,QUININE RÉSORCINE,QUININE RÉSORCINE,QUININE RÉSORCINE,QUININE RÉSORCINE,Drug,N/A,,
ca74e661-f6f6-4fc9-b6a9-1e3d2d5ffb0a,,PARACÉTAMOL / CAFFÉINE,PARACÉTAMOL / CAFFÉINE,PARACÉTAMOL / CAFFÉINE,PARACÉTAMOL / CAFFÉINE,Drug,N/A,,
3e73fd5f-518c-494e-ab48-c57b8908e0c7,,PANTAPRAZOLE,PANTAPRAZOLE,PANTAPRAZOLE,PANTAPRAZOLE,Drug,N/A,,
3dc4ef97-9e22-4b19-ad45-5ef27d7bb923,,PARACEMOL- CODEINE,PARACEMOL- CODEINE,PARACEMOL- CODEINE,PARACEMOL- CODEINE,Drug,N/A,,
9d56f5c6-f2b9-4971-bfac-bb4a7cfa8ec8,,PROPACETAMOL,PROPACETAMOL,PROPACETAMOL,PROPACETAMOL,Drug,N/A,,
563ca5e7-60a2-4cfa-84f6-8f0fed20db6f,,PARACEMOL,PARACEMOL,PARACEMOL,PARACEMOL,Drug,N/A,,
f2950cf2-3c30-44a2-b530-86cf99874d01,,BROMOCRIPTINE,BROMOCRIPTINE,BROMOCRIPTINE,BROMOCRIPTINE,Drug,N/A,,
